# Hand-written test DDL that differs from the migrated Postgres schema (CHAOS-6769).
# file<TAB>table<TAB>kind<TAB>invented columns. A ratchet: it only shrinks. See the test's doc comment.
internal/storage/postgres/domain_authorization_integration_test.go	org_licenses	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	organizations	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	provider_oauth_credentials	PROBE	id
internal/storage/postgres/domain_authorization_integration_test.go	provider_rate_limit_observations	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	remaining_metric_partitions	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	remaining_metric_runs	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	report_runs	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	saved_reports	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	scheduled_jobs	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	scheduled_report_occurrences	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	sync_compute_checkpoints	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	sync_configurations	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	sync_coverage_projections	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	sync_dispatch_outbox	PROBE	state
internal/storage/postgres/domain_authorization_integration_test.go	sync_dispatch_transport_routes	PROBE	id
internal/storage/postgres/domain_authorization_integration_test.go	sync_run_post_dispatches	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	sync_run_reference_discoveries	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	sync_run_unit_chunk_checkpoints	PROBE	id
internal/storage/postgres/domain_authorization_integration_test.go	sync_run_unit_effect_chunks	PROBE	id
internal/storage/postgres/domain_authorization_integration_test.go	sync_run_unit_effect_snapshots	PROBE	id,state
internal/storage/postgres/domain_authorization_integration_test.go	sync_run_units	PROBE	state
internal/storage/postgres/domain_authorization_integration_test.go	sync_runs	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	sync_watermarks	PROBE	state
internal/storage/postgres/domain_authorization_integration_test.go	tier_limits	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	users	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	webhook_deliveries	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	work_graph_execution_ledger	PROBE	id
internal/storage/postgres/domain_authorization_integration_test.go	work_graph_execution_requests	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	worker_concurrency_leases	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	worker_instances	SUBSET	
internal/storage/postgres/domain_authorization_integration_test.go	worker_job_outbox	PROBE	state
internal/storage/postgres/domain_authorization_integration_test.go	worker_job_routes	PROBE	id
internal/storage/postgres/domain_authorization_integration_test.go	worker_job_runs	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	backfill_jobs	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	billing_notifications	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	daily_metrics_finalize_redrive_events	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	daily_metrics_partition_recompute_events	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	daily_metrics_partitions	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	daily_metrics_runs	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	dev_conversation_tombstones	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	dev_conversations	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	external_ingest_batch_payloads	PROBE	batch_id,id,received_at
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	external_ingest_batches	INVENTED	id,source_id
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	external_ingest_recompute_jobs	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	external_ingest_rejections	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	external_ingest_sources	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	feature_flags	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	integration_credentials	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	integration_datasets	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	integration_sources	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	integrations	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	job_runs	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	org_feature_overrides	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	org_licenses	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	organizations	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	provider_oauth_credentials	PROBE	id
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	provider_rate_limit_observations	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	remaining_metric_partitions	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	remaining_metric_runs	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	report_runs	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	saved_reports	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	scheduled_jobs	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	sync_compute_checkpoints	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	sync_configurations	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	sync_dispatch_outbox	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	sync_dispatch_transport_routes	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	sync_run_unit_chunk_checkpoints	PROBE	id
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	sync_run_unit_effect_chunks	PROBE	id
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	sync_run_units	PROBE	state
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	sync_runs	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	sync_watermarks	PROBE	state
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	tier_limits	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	users	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	webhook_deliveries	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	worker_concurrency_leases	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	worker_instances	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	worker_job_outbox	SUBSET	
internal/storage/postgres/domain_grant_reconciliation_integration_test.go	worker_job_runs	SUBSET	
internal/storage/postgres/queue_authorization_integration_test.go	daily_metrics_partitions	SUBSET	
internal/storage/postgres/queue_authorization_integration_test.go	daily_metrics_runs	SUBSET	
internal/storage/postgres/queue_authorization_integration_test.go	sync_dispatch_outbox	SUBSET	
internal/storage/postgres/queue_authorization_integration_test.go	sync_dispatch_transport_routes	SUBSET	
internal/storage/postgres/queue_authorization_integration_test.go	sync_run_units	SUBSET	
internal/storage/postgres/queue_authorization_integration_test.go	sync_runs	SUBSET	
internal/storage/postgres/queue_authorization_integration_test.go	work_graph_execution_requests	SUBSET	
internal/storage/postgres/queue_authorization_integration_test.go	worker_job_completion_fences	SUBSET	
internal/storage/postgres/queue_authorization_integration_test.go	worker_job_delivery_abandonments	SUBSET	
internal/storage/postgres/queue_authorization_integration_test.go	worker_job_outbox	SUBSET	
internal/storage/postgres/runtime_authorization_integration_test.go	audit_logs	SUBSET	
internal/storage/postgres/runtime_authorization_integration_test.go	backfill_jobs	SUBSET	
internal/storage/postgres/runtime_authorization_integration_test.go	billing_notifications	SUBSET	
internal/storage/postgres/runtime_authorization_integration_test.go	daily_metrics_finalize_redrive_events	SUBSET	
internal/storage/postgres/runtime_authorization_integration_test.go	daily_metrics_partition_recompute_events	SUBSET	
internal/storage/postgres/runtime_authorization_integration_test.go	daily_metrics_partitions	SUBSET	
internal/storage/postgres/runtime_authorization_integration_test.go	daily_metrics_runs	SUBSET	
internal/storage/postgres/runtime_authorization_integration_test.go	dev_conversation_tombstones	SUBSET	
internal/storage/postgres/runtime_authorization_integration_test.go	dev_conversations	SUBSET	
internal/storage/postgres/runtime_authorization_integration_test.go	external_ingest_batch_payloads	PROBE	id
internal/storage/postgres/runtime_authorization_integration_test.go	external_ingest_batches	PROBE	id
internal/storage/postgres/runtime_authorization_integration_test.go	external_ingest_recompute_jobs	SUBSET	
internal/storage/postgres/runtime_authorization_integration_test.go	external_ingest_rejections	SUBSET	
internal/storage/postgres/runtime_authorization_integration_test.go	external_ingest_sources	SUBSET	
internal/storage/postgres/runtime_authorization_integration_test.go	feature_flags	SUBSET	
internal/storage/postgres/runtime_authorization_integration_test.go	integration_credentials	SUBSET	
